customer_id,age,gender,region,annual_income,membership_tier,acquisition_channel,num_purchases_last_year,days_since_last_purchase,avg_purchase_amount,satisfaction_score,signup_days_ago
105687,56.0,Male,North,42049.64,Gold,Referral,5,11.0,83.19,5.9,2288
103552,24.0,Male,South,90615.81,Silver,Organic,7,48.0,,9.7,471
105643,46.0,Other,Central,,Bronze,Social_Media,7,6.0,43.22,7.9,2450
101375,38.0,Female,West,49402.47,Silver,Social_Media,10,13.0,68.9,7.0,1863
101946,18.0,Male,Central,28271.72,Silver,Organic,8,81.0,59.29,10.0,1544
100169,36.0,Female,East,52572.32,Bronze,Paid_Ads,11,,113.03,6.3,1465
104072,36.0,Male,West,57601.2,Bronze,Social_Media,12,32.0,76.57,6.6,1193
104748,,Female,South,29583.63,Gold,Paid_Ads,3,22.0,82.94,7.0,1856
100502,49.0,Female,South,103986.91,Bronze,Social_Media,12,9.0,211.21,7.4,1182
101804,33.0,Female,South,29156.56,Gold,Paid_Ads,10,24.0,145.9,7.9,1422
100882,49.0,Female,North,48831.82,Bronze,Organic,5,23.0,52.33,8.2,1308
100707,27.0,Male,South,43451.98,Gold,Social_Media,9,36.0,138.08,,334
103367,38.0,Male,West,76243.4,Silver,Paid_Ads,4,,,6.8,1906
102324,38.0,Male,East,73396.02,Silver,Organic,7,40.0,81.87,6.5,1287
102894,30.0,Male,North,,Silver,Organic,6,16.0,124.31,7.1,160
103817,37.0,Male,Central,71053.05,Silver,Paid_Ads,12,,68.56,7.7,1520
102560,56.0,Other,South,,Bronze,Organic,8,,66.0,7.1,2243
100231,20.0,Female,South,54427.73,Silver,Social_Media,8,188.0,97.13,8.7,349
105092,44.0,Female,East,45802.09,Bronze,Organic,15,8.0,96.06,6.1,768
101555,21.0,Female,South,76031.31,Silver,Paid_Ads,3,9.0,89.11,6.8,811
104240,46.0,Female,East,75864.98,Bronze,Referral,8,97.0,102.3,6.1,1121
105095,44.0,Female,East,,Bronze,Social_Media,9,64.0,9.84,7.1,1238
104787,22.0,Male,South,45246.07,Gold,Email,10,,80.65,6.8,763
103602,67.0,Male,North,72809.2,Bronze,Social_Media,7,7.0,290.1,5.6,2158
105218,52.0,Male,South,120084.9,Gold,Social_Media,10,,176.84,6.3,2088
105076,38.0,Male,West,13530.99,Gold,Paid_Ads,11,66.0,189.49,7.3,453
100018,26.0,Male,East,,Bronze,Social_Media,10,38.0,175.33,6.6,2472
105176,36.0,Male,North,,Silver,Email,9,71.0,98.8,6.5,280
102869,39.0,Female,Central,42855.72,Gold,Social_Media,9,,129.79,7.5,1078
101655,35.0,Male,South,,Bronze,Referral,4,91.0,131.54,8.3,2046
101130,18.0,Male,South,42523.98,Bronze,Referral,3,102.0,36.3,7.3,568
102330,50.0,Female,East,79935.47,Bronze,Email,9,2.0,25.67,6.3,2128
101091,31.0,Female,West,,Platinum,Social_Media,7,35.0,280.58,9.1,1620
105604,43.0,Female,East,40061.5,Silver,Organic,8,266.0,,10.0,675
104459,31.0,Female,South,86341.48,Silver,Organic,4,,,5.3,2308
101499,47.0,Male,North,42998.77,Silver,Referral,10,,143.02,9.0,282
103034,42.0,Female,East,92019.92,Silver,Organic,13,62.0,102.02,8.8,1659
101882,55.0,Female,South,79479.62,Silver,Paid_Ads,6,45.0,153.25,5.7,799
102663,34.0,Male,West,58962.37,Silver,Social_Media,6,,89.56,6.8,2312
105114,48.0,,West,36830.98,Bronze,Email,4,19.0,19.43,7.6,1772
103414,34.0,Female,North,27356.94,Silver,Organic,5,,40.62,7.9,819
100697,18.0,Male,West,47562.47,Bronze,Paid_Ads,6,,66.12,7.6,1351
104424,30.0,Female,West,86047.4,Silver,Email,8,,84.26,5.5,2145
103485,48.0,Female,East,44865.24,Gold,Referral,3,,55.82,7.2,2220
100536,46.0,Female,South,102234.58,Silver,Referral,4,198.0,156.53,7.4,2151
102628,56.0,Female,West,31789.34,Bronze,Paid_Ads,4,12.0,58.12,8.9,1037
103164,46.0,Female,East,47483.0,Bronze,Email,12,5.0,16.86,9.7,2071
103493,35.0,Female,Central,23800.0,Silver,Organic,8,16.0,121.01,4.9,320
103654,47.0,Female,North,,Bronze,Referral,11,42.0,120.73,4.5,506
102595,19.0,Male,Central,50834.88,Silver,Paid_Ads,8,5.0,141.62,6.7,2297
105718,32.0,Male,South,128118.14,Gold,Paid_Ads,10,,124.77,6.2,2291
105511,43.0,Other,North,62226.71,Silver,Organic,6,101.0,56.77,8.0,823
101048,45.0,Female,East,75113.69,Gold,Organic,3,35.0,62.7,7.7,510
105685,26.0,Female,West,23110.78,Silver,Organic,8,,41.29,8.9,1290
105019,24.0,Male,East,90207.14,Silver,Organic,11,21.0,50.52,8.2,1622
100015,44.0,Male,North,36664.69,Bronze,Email,5,14.0,30.38,7.4,349
103743,18.0,,East,31554.42,Bronze,Paid_Ads,7,108.0,,6.1,2013
104308,63.0,Female,Central,44650.49,Bronze,Organic,11,,52.83,6.7,1717
105874,38.0,Male,South,134297.56,Platinum,Paid_Ads,8,,142.26,6.2,758
102348,30.0,Female,South,61640.47,Bronze,Social_Media,7,,137.94,8.1,1431
105691,60.0,Male,Central,103962.02,Bronze,Paid_Ads,6,30.0,172.44,,721
101565,27.0,Female,West,43412.49,Bronze,Referral,21,84.0,59.95,5.2,1027
105620,44.0,Male,South,55828.73,Gold,Organic,9,84.0,137.05,4.4,1793
101865,41.0,Female,Central,31167.6,Bronze,Organic,8,5.0,63.05,6.1,1847
103095,60.0,Male,South,42315.78,Silver,Organic,5,49.0,43.8,8.6,789
100066,48.0,Female,South,63524.93,Bronze,Paid_Ads,7,1.0,61.24,7.4,683
103404,51.0,Male,East,72715.1,Bronze,Paid_Ads,6,9.0,29.01,6.4,1344
105410,44.0,Female,South,56260.5,Bronze,Organic,8,,144.82,8.7,2163
105855,28.0,Male,Central,39786.34,Silver,Referral,13,3.0,103.18,8.2,423
102411,27.0,Male,South,77287.09,Silver,Paid_Ads,5,,118.67,7.4,2383
105770,40.0,Female,North,52011.87,Gold,Organic,5,,52.72,8.1,576
102842,51.0,Female,West,33985.58,Gold,Social_Media,4,184.0,240.04,6.2,1575
102009,52.0,,East,49817.81,Bronze,Email,8,,191.03,,880
101273,34.0,Other,South,,Platinum,Paid_Ads,8,9.0,285.68,8.1,1482
104946,61.0,Female,East,84845.92,Silver,Referral,9,10.0,76.38,7.7,676
101895,35.0,Male,South,113853.31,Gold,Social_Media,5,24.0,189.28,7.3,263
104318,31.0,Male,West,56055.56,Gold,Paid_Ads,6,55.0,93.09,6.1,1496
101972,34.0,Male,Central,66661.5,Gold,Paid_Ads,11,57.0,182.75,6.5,1582
104096,18.0,Female,North,56131.98,Bronze,Email,6,22.0,,7.7,468
100089,44.0,Female,East,122444.76,Bronze,Social_Media,11,81.0,59.37,6.0,1939
103091,53.0,,East,31471.91,Bronze,Social_Media,15,,34.6,6.7,744
104884,35.0,Male,South,35839.11,Gold,Paid_Ads,6,,75.0,8.3,452
101500,24.0,Male,North,24203.49,Gold,Social_Media,15,,,10.0,722
102900,48.0,Female,South,36746.5,Bronze,Paid_Ads,7,76.0,198.94,5.3,2322
101408,46.0,Female,South,41683.16,Gold,Organic,11,32.0,229.82,6.8,125
103460,47.0,Male,East,112828.5,Silver,Organic,8,,56.99,8.2,317
103671,44.0,Female,West,32597.28,Silver,Referral,11,111.0,103.8,7.1,1079
104699,51.0,Male,North,75935.69,Bronze,Organic,12,165.0,151.94,5.8,256
105778,40.0,Female,West,50980.58,Silver,Organic,5,92.0,463.71,8.1,2441
104504,48.0,Female,Central,,Silver,Social_Media,14,5.0,54.5,8.4,45
100764,46.0,Female,South,100916.36,Bronze,Referral,11,76.0,51.38,5.9,1115
101663,37.0,Male,North,40960.83,Bronze,Organic,15,30.0,,7.4,298
100421,39.0,Male,North,53306.29,Bronze,Social_Media,9,15.0,68.07,,2094
103015,50.0,,West,105559.54,Bronze,Paid_Ads,16,7.0,99.03,7.8,1784
102585,44.0,Female,Central,,Gold,Paid_Ads,8,,,7.4,1672
100374,48.0,Male,North,,Bronze,Email,7,39.0,127.51,5.6,1023
105032,48.0,Female,Central,70388.93,Gold,Paid_Ads,9,112.0,88.76,7.6,1929
104535,38.0,Male,East,57564.31,Silver,Paid_Ads,6,168.0,213.51,7.0,1119
102374,57.0,,North,100990.64,Bronze,Referral,5,41.0,37.52,2.8,1011
102768,59.0,Male,West,57482.35,Bronze,Paid_Ads,11,101.0,120.22,9.0,204
103362,18.0,Female,Central,41943.39,Bronze,Paid_Ads,9,,151.78,8.6,1065
101833,25.0,Female,North,61508.61,Bronze,Paid_Ads,7,,61.52,5.9,138
101621,45.0,Male,West,75854.63,Bronze,Paid_Ads,11,136.0,72.05,5.6,1019
103276,24.0,Female,East,,Silver,Organic,9,2.0,88.09,7.1,1436
100539,18.0,Male,West,48755.41,Bronze,Organic,7,,86.86,10.0,2298
103551,29.0,Female,North,70940.02,Gold,Social_Media,9,13.0,136.56,6.2,1246
100756,52.0,Female,South,67508.55,Bronze,Social_Media,8,25.0,98.85,5.1,1908
103607,18.0,Male,South,89395.68,Bronze,Paid_Ads,14,9.0,74.31,7.7,1900
100535,19.0,Male,South,28209.65,Bronze,Organic,8,52.0,36.44,6.8,380
101449,34.0,Female,South,,Bronze,Organic,9,14.0,125.89,8.8,2148
100916,52.0,Other,North,37081.86,Bronze,Organic,6,57.0,35.37,8.1,1976
103128,43.0,Other,South,53382.39,Platinum,Paid_Ads,6,170.0,114.01,8.4,1007
104940,27.0,Male,North,132212.88,Gold,Social_Media,11,7.0,,9.1,775
105418,50.0,Female,North,37164.55,Bronze,Paid_Ads,9,33.0,32.59,8.7,1823
100182,41.0,Female,Central,79265.16,Bronze,Social_Media,8,,9.08,4.2,1230
101770,72.0,Male,West,52735.4,Silver,Social_Media,8,65.0,51.7,8.2,1557
104610,33.0,Other,West,51559.54,Bronze,Paid_Ads,3,4.0,198.57,8.6,168
102830,68.0,Male,East,73734.21,Bronze,Organic,9,88.0,24.51,8.7,1138
103314,40.0,,South,,Bronze,Organic,7,,72.4,8.8,2244
105458,53.0,Male,West,,Silver,Paid_Ads,7,79.0,88.56,7.8,812
101193,35.0,Female,East,,Platinum,Referral,11,21.0,208.79,6.6,1053
104082,48.0,Male,Central,,Bronze,Organic,14,161.0,81.52,6.4,1714
102128,32.0,Male,South,98147.54,Silver,Organic,2,6.0,42.82,5.5,2138
105396,45.0,Other,West,56496.78,Bronze,Organic,9,18.0,170.08,5.9,332
100477,51.0,,South,53025.45,Bronze,Paid_Ads,5,,,6.0,2488
104921,34.0,Male,East,,Gold,Social_Media,8,,126.82,6.9,2177
101324,,Male,North,78722.08,Bronze,Organic,8,31.0,226.12,7.7,2422
100260,22.0,Other,North,34800.56,Platinum,Referral,7,19.0,164.84,6.4,2205
100280,,Male,East,20536.87,Silver,Organic,10,78.0,111.26,5.9,1930
100562,42.0,Male,West,24756.82,Gold,Email,5,3.0,223.63,8.5,320
104285,33.0,Female,East,97123.33,Platinum,Social_Media,4,48.0,233.58,7.9,1096
100199,38.0,Male,West,38680.58,Bronze,Social_Media,4,15.0,235.59,7.2,756
103930,29.0,Male,East,,Silver,Paid_Ads,8,31.0,115.02,,2282
104378,,Female,East,34913.61,Gold,Paid_Ads,11,,305.48,9.1,1405
102276,18.0,Female,South,,Silver,Paid_Ads,7,,,10.0,825
101741,33.0,Female,South,41383.96,Silver,Referral,8,17.0,145.14,6.8,763
101892,29.0,Female,Central,43658.08,Silver,Referral,11,48.0,89.13,10.0,1394
101860,21.0,Female,South,86027.47,Bronze,Organic,8,45.0,105.32,5.6,1084
104615,,Male,North,68026.57,Silver,Referral,8,46.0,126.67,10.0,2373
105904,40.0,Female,South,62534.51,Gold,Social_Media,10,179.0,93.75,6.7,2385
103027,47.0,Male,North,68618.73,Gold,Organic,12,36.0,213.1,7.3,1912
101384,36.0,Male,North,44568.15,Bronze,Organic,5,6.0,135.59,8.7,2153
102092,46.0,,East,331578.82,Silver,Email,4,15.0,79.18,7.7,1698
103077,38.0,Male,South,33410.92,Silver,Social_Media,6,13.0,,8.5,2080
104334,50.0,Male,West,78979.98,Gold,Email,8,132.0,74.1,9.4,275
103199,50.0,Male,South,143532.13,Bronze,Organic,9,1.0,22.31,8.4,459
101600,25.0,Female,South,82156.79,Silver,Social_Media,6,,94.73,7.6,1788
102575,37.0,Female,Central,23427.75,Silver,Organic,8,104.0,77.07,8.2,902
101727,27.0,Male,East,49124.88,Silver,Organic,7,5.0,145.21,6.9,679
103238,47.0,Female,Central,,Bronze,Paid_Ads,8,48.0,101.9,8.0,237
105247,75.0,Female,North,73662.22,Gold,Organic,4,66.0,81.58,7.5,181
105694,55.0,Male,Central,124954.79,Bronze,Referral,7,82.0,67.42,8.2,2280
104667,54.0,Female,Central,37972.1,Bronze,Email,9,2.0,223.0,7.7,747
104793,47.0,Male,South,55962.81,Bronze,Organic,8,0.0,97.19,6.4,2364
101224,47.0,Female,South,49895.7,Gold,Paid_Ads,10,2.0,101.14,4.6,1825
101298,30.0,Male,West,48519.43,Bronze,Organic,7,,130.88,7.7,1447
102776,70.0,Female,North,24908.81,Gold,Social_Media,9,,113.02,5.2,1480
100016,28.0,,West,34866.44,Gold,Social_Media,8,58.0,,9.4,418
105426,30.0,Female,West,,Silver,Email,13,,149.63,8.8,1841
100352,48.0,Other,East,37512.09,Bronze,Referral,9,18.0,101.61,8.4,545
105405,41.0,Female,North,66701.25,Bronze,Paid_Ads,7,64.0,108.45,8.8,94
101363,18.0,Male,North,43995.36,Bronze,Paid_Ads,9,40.0,23.12,7.2,2209
102171,28.0,Female,North,39769.27,Bronze,Paid_Ads,8,3.0,198.89,7.3,1393
102032,32.0,Male,East,62111.96,Silver,Referral,8,12.0,91.22,6.3,2110
103814,35.0,Female,East,57122.22,Gold,Paid_Ads,20,0.0,104.37,7.0,296
101023,,Female,Central,41350.01,Bronze,Referral,11,25.0,54.21,7.8,1920
100372,54.0,Male,Central,140669.24,Silver,Organic,14,11.0,46.82,10.0,391
102245,44.0,Male,West,,Bronze,Organic,9,16.0,68.26,6.7,1382
102314,39.0,Male,West,37679.28,Gold,Organic,9,43.0,310.25,5.7,1044
105861,52.0,Female,East,25288.51,Platinum,Organic,6,,3165.974336210355,7.6,1833
103797,18.0,Male,East,70327.24,Silver,Referral,7,20.0,275.65,8.6,2288
103800,37.0,Male,East,30930.01,Bronze,Social_Media,14,,169.27,6.7,2494
105805,34.0,Male,East,60577.81,Bronze,Paid_Ads,9,,80.94,8.3,1380
100743,26.0,Male,South,,Bronze,Organic,8,8.0,133.2,7.4,1418
101269,46.0,Male,East,,Silver,Referral,9,9.0,53.4,5.8,1236
102601,31.0,Male,Central,,Platinum,Email,8,,,9.0,904
101618,18.0,Male,Central,78783.55,Gold,Social_Media,6,15.0,105.27,5.3,2359
100806,51.0,,Central,44196.54,Gold,Referral,6,,161.36,8.9,2155
104797,42.0,Female,Central,45629.39,Bronze,Organic,10,38.0,150.37,5.2,2289
100684,32.0,Male,North,45272.99,Bronze,Referral,9,43.0,164.27,7.2,1736
104984,61.0,Male,West,35106.69,Silver,Referral,5,4.0,153.32,6.0,713
103560,28.0,Female,West,16651.5,Silver,Paid_Ads,6,139.0,89.29,6.2,1649
103853,22.0,Male,North,42031.84,Gold,Social_Media,6,,83.94,9.5,429
103806,18.0,Female,East,,Bronze,Referral,5,12.0,26.89,8.2,1298
105564,22.0,Female,South,31858.08,Silver,Organic,14,40.0,150.37,5.2,341
104707,43.0,Female,East,,Platinum,Social_Media,8,31.0,,8.0,1195
104370,47.0,Female,Central,53786.54,Bronze,Organic,6,10.0,22.24,8.5,511
105013,21.0,Male,West,36830.07,Bronze,Referral,10,,11.48,4.1,2027
103857,24.0,Male,South,25736.62,Bronze,Organic,11,,29.64,7.7,141
103860,43.0,Male,East,59662.17,Bronze,Referral,9,49.0,252.35,9.1,2007
100009,38.0,Female,South,49770.96,Silver,Organic,10,,108.64,9.3,162
101863,55.0,Male,South,34169.84,Platinum,Referral,8,9.0,209.45,7.1,2020
102820,48.0,Male,Central,27722.03,Bronze,Referral,7,20.0,,4.3,1576
101352,45.0,Male,North,51679.38,Gold,Organic,15,84.0,121.64,7.0,323
100577,54.0,Female,West,70510.9,Bronze,Referral,8,24.0,41.13,6.8,1469
100627,33.0,Female,South,68141.58,Silver,Referral,13,30.0,65.95,7.1,2083
103619,42.0,Female,South,29049.53,Bronze,Organic,8,40.0,39.22,8.9,576
105532,45.0,Female,West,42105.61,Gold,Organic,7,40.0,,7.2,811
100427,48.0,Female,West,83625.66,Silver,Organic,10,,115.72,6.7,1064
100034,28.0,Female,Central,64564.05,Silver,Paid_Ads,16,105.0,309.86,7.1,2490
101047,32.0,Female,North,70063.14,Gold,Paid_Ads,5,144.0,119.03,7.4,629
100045,39.0,Female,North,76837.99,Bronze,Email,13,38.0,43.05,8.4,710
103340,18.0,Male,East,62136.07,Silver,Referral,3,71.0,,7.0,2061
101045,29.0,Male,West,44739.93,Silver,Paid_Ads,7,2.0,109.48,7.4,1040
101102,45.0,Male,Central,29784.6,Silver,Organic,7,,29.3,5.0,994
101050,43.0,,West,84865.51,Silver,Paid_Ads,6,,235.86,4.7,2291
101884,39.0,Male,West,107412.21,Bronze,Social_Media,8,11.0,50.77,7.8,1247
104472,29.0,Female,North,68495.89,Gold,Organic,8,80.0,,6.9,1106
104634,24.0,Male,Central,221190.11,Silver,Referral,6,34.0,145.96,4.4,1137
101744,22.0,Male,South,66030.25,Bronze,Social_Media,6,23.0,91.89,7.1,1131
102578,26.0,Male,North,,Bronze,Social_Media,6,,137.07,8.2,2264
100064,45.0,Male,North,67816.46,Silver,Organic,10,79.0,85.44,8.2,398
104354,20.0,Male,North,42556.66,Bronze,Referral,7,,9.62,9.0,348
103071,48.0,Female,North,,Gold,Organic,5,,140.78,6.0,1785
105330,45.0,Female,West,40286.42,Bronze,Organic,6,43.0,29.58,9.0,95
102618,49.0,Female,South,11068.47,Gold,Organic,12,8.0,218.48,6.0,102
101120,26.0,Female,Central,28732.49,Silver,Social_Media,10,67.0,155.01,7.7,1850
102500,53.0,Other,North,,Gold,Paid_Ads,6,8.0,241.3,7.1,1459
103393,28.0,Female,South,27103.74,Silver,Referral,6,,147.37,8.5,2002
100706,26.0,Male,South,,Silver,Organic,5,84.0,58.2,5.2,715
104987,43.0,Female,Central,125926.78,Bronze,Organic,9,28.0,94.08,5.6,143
104963,41.0,Male,North,29325.83,Bronze,Organic,14,12.0,229.73,6.8,1962
103269,34.0,Female,North,,Silver,Referral,4,74.0,42.68,6.5,2463
104011,42.0,Female,West,79986.51,Bronze,Paid_Ads,9,,106.17,7.2,117
101613,37.0,Female,South,92132.64,Bronze,Referral,7,16.0,231.61,6.7,457
104223,75.0,Male,East,,Platinum,Paid_Ads,10,,141.73,6.8,2278
101974,58.0,Female,West,72869.4,Bronze,Organic,5,10.0,138.65,7.6,1145
104816,18.0,Female,West,33713.7,Gold,Email,9,30.0,137.19,6.7,117
105560,22.0,Female,North,41169.12,Bronze,Organic,9,173.0,244.95,6.8,82
103933,42.0,Male,West,48185.56,Bronze,Organic,10,6.0,74.98,5.1,2284
101316,60.0,Female,South,53793.05,Silver,Email,9,1.0,192.64,8.5,1003
105688,54.0,Female,South,61645.03,Bronze,Social_Media,2,5.0,80.7,8.8,83
105695,46.0,Male,East,38974.91,Gold,Organic,14,,,9.9,31
102799,45.0,Female,Central,66536.5,Gold,Social_Media,8,39.0,94.85,6.6,1076
105783,24.0,Female,South,72513.32,Silver,Paid_Ads,8,16.0,53.4,8.7,176
103837,45.0,,East,40398.74,Bronze,Organic,9,17.0,118.0,6.7,719
104763,42.0,Female,North,63735.4,Gold,Organic,13,35.0,241.53,9.1,2459
100748,44.0,Male,North,,Bronze,Social_Media,9,15.0,167.31,8.2,1421
104242,28.0,Male,Central,,Bronze,Organic,5,,109.68,3.5,764
100474,40.0,,West,34487.07,Gold,Organic,4,1.0,114.88,6.9,1102
103444,,Male,South,30476.63,Silver,Referral,8,81.0,59.99,6.9,2497
105674,34.0,Female,West,102065.93,Bronze,Social_Media,11,127.0,,9.9,512
100298,34.0,Female,West,56975.79,Bronze,Organic,9,13.0,60.35,9.4,223
100304,34.0,Male,North,33329.24,Gold,Social_Media,9,84.0,129.45,7.4,1337
102477,18.0,Male,East,59363.82,Platinum,Organic,10,6.0,169.61,7.5,2105
102378,30.0,Female,South,43841.52,Bronze,Social_Media,7,36.0,322.31,6.7,2406
103535,44.0,Female,North,50071.0,Bronze,Referral,10,20.0,64.8,4.8,1498
103310,33.0,Male,West,30114.83,Platinum,Organic,10,68.0,177.94,7.8,1915
103870,45.0,Female,South,,Silver,Organic,12,,,9.1,1333
104129,35.0,Male,West,94360.43,Bronze,Social_Media,8,,34.75,5.9,1975
103617,52.0,Female,East,,Gold,Organic,9,,177.61,9.7,190
102686,40.0,Male,Central,60150.39,Silver,Organic,12,3.0,135.7,7.9,1135
100241,27.0,Male,West,90320.83,Bronze,Social_Media,10,126.0,207.66,9.1,2444
105738,46.0,Female,South,88397.34,Silver,Social_Media,5,45.0,44.99,,387
102293,52.0,Female,West,44885.34,Silver,Paid_Ads,5,15.0,79.55,5.2,1956
101672,19.0,Female,East,94393.65,Silver,Social_Media,11,25.0,103.39,5.0,186
102100,57.0,Female,South,120584.65,Bronze,Organic,10,17.0,147.55,8.0,862
105061,25.0,Male,North,33393.99,Bronze,Referral,7,138.0,24.78,6.5,648
101176,19.0,Female,North,101085.29,Bronze,Social_Media,7,46.0,177.22,7.4,357
103934,51.0,Female,Central,,Platinum,Paid_Ads,7,6.0,162.66,6.5,1998
104384,30.0,Female,East,127268.26,Bronze,Social_Media,9,22.0,,6.8,1921
103083,41.0,Female,North,47696.01,Bronze,Paid_Ads,5,,115.09,9.1,1435
102863,29.0,Female,East,45624.01,Silver,Paid_Ads,9,,142.65,7.0,1485
105592,40.0,Female,South,86389.77,Silver,Email,1,4.0,211.63,5.8,2427
105711,48.0,Male,East,52129.41,Silver,Social_Media,7,5.0,35.87,6.0,2105
105177,,Male,East,55505.5,Gold,Organic,7,59.0,124.34,6.2,1997
101648,52.0,Male,East,100560.22,Gold,Email,9,145.0,89.49,7.9,1502
103415,25.0,Male,South,135670.42,Gold,Organic,5,35.0,100.3,7.1,180
100334,26.0,Female,South,24277.95,Platinum,Referral,5,,250.73,9.4,2297
102603,37.0,Female,North,42183.67,Silver,Email,12,62.0,,5.9,71
105868,54.0,Male,West,47491.98,Bronze,Organic,4,13.0,67.21,8.5,886
102158,28.0,Other,South,24723.64,Bronze,Organic,7,70.0,146.82,7.0,692
101162,34.0,Male,West,59846.24,Gold,Social_Media,13,134.0,108.73,8.0,1380
103575,31.0,Male,West,83294.01,Silver,Organic,10,,148.89,8.2,1413
104477,41.0,Male,East,29872.05,Bronze,Organic,14,41.0,321.3,8.1,2437
104582,48.0,Female,South,76694.45,Silver,Paid_Ads,6,,108.36,,2466
104951,52.0,Female,South,79270.61,Silver,Referral,12,1.0,120.91,5.5,1431
103003,62.0,Male,East,56689.92,Silver,Paid_Ads,12,,59.72,9.0,2470
100248,60.0,Female,Central,43353.3,Silver,Referral,7,74.0,181.18,6.8,1494
104877,49.0,Male,Central,43001.23,Silver,Organic,11,45.0,,5.6,1431
103530,37.0,Male,North,29386.07,Bronze,Organic,10,,24.99,7.6,2000
100801,28.0,Male,East,43706.71,Silver,Paid_Ads,8,54.0,193.28,7.0,2489
101685,30.0,Female,West,38725.2,Bronze,Paid_Ads,3,12.0,126.11,6.4,297
104682,39.0,Female,West,132431.27,Silver,Organic,8,66.0,85.12,7.3,1401
104197,41.0,Male,Central,80165.97,Gold,Organic,7,62.0,170.96,7.5,2311
101922,50.0,Female,West,89494.39,Bronze,Referral,5,8.0,198.54,9.2,883
102210,33.0,Male,East,95896.55,Silver,Referral,4,2.0,46.49,5.9,1967
101222,53.0,Male,North,52601.72,Gold,Paid_Ads,6,35.0,166.98,7.5,980
104004,65.0,Other,East,47648.95,Platinum,Referral,6,3.0,121.18,8.0,1208
101514,18.0,Female,South,58176.32,Bronze,Organic,6,1.0,62.99,5.6,2268
104352,24.0,Male,Central,23792.3,Platinum,Referral,8,92.0,161.47,6.5,1719
101254,42.0,Male,East,51764.19,Gold,Social_Media,6,31.0,146.89,7.0,2007
105331,43.0,Male,North,75050.85,Silver,Organic,5,44.0,131.74,7.8,738
105170,65.0,Other,West,47171.77,Bronze,Referral,5,157.0,63.66,10.0,666
100599,41.0,Male,West,34419.85,Bronze,Paid_Ads,8,31.0,110.77,8.5,99
101610,33.0,Male,South,53756.54,Silver,Paid_Ads,11,6.0,93.02,7.1,2326
100316,34.0,Female,East,130195.44,Bronze,Referral,6,5.0,138.99,8.1,648
105243,47.0,Female,South,55722.54,Bronze,Paid_Ads,8,,124.25,6.2,242
102277,23.0,Male,South,34654.73,Silver,Organic,6,7.0,178.18,9.5,903
100150,40.0,,North,96682.87,Silver,Referral,5,14.0,295.02,6.5,1279
104734,18.0,Male,South,153906.98,Bronze,Social_Media,8,152.0,71.0,4.7,386
101845,22.0,Male,North,81890.01,Silver,Paid_Ads,7,13.0,153.97,8.3,1743
100291,35.0,Female,East,42365.87,Bronze,Organic,6,127.0,70.13,9.2,1347
100454,63.0,Other,East,,Silver,Organic,10,27.0,78.64,7.3,1564
105962,21.0,Male,Central,29137.0,Silver,Social_Media,11,9.0,99.58,,121
104809,31.0,Male,Central,38522.26,Gold,Paid_Ads,4,,105.75,6.7,1161
103397,27.0,Male,West,172105.75,Bronze,Organic,9,11.0,136.75,8.7,1300
100692,35.0,,East,66008.43,Gold,Social_Media,5,10.0,138.71,4.5,395
101145,38.0,Male,South,49269.82,Silver,Paid_Ads,6,54.0,68.39,6.1,1506
101635,41.0,Female,Central,83452.42,Platinum,Referral,5,21.0,250.5,,2461
104193,45.0,,South,44993.39,Silver,Referral,4,183.0,189.4,10.0,964
101781,48.0,,South,,Gold,Social_Media,10,38.0,,9.2,559
104971,36.0,Female,West,39676.37,Gold,Organic,5,128.0,177.55,8.7,1874
103652,41.0,Female,North,112269.29,Bronze,Referral,9,83.0,,8.1,1475
100656,42.0,Female,West,,Bronze,Social_Media,7,143.0,51.62,8.0,1463
103136,25.0,Female,South,50004.59,Platinum,Paid_Ads,8,77.0,197.7,4.2,555
101903,45.0,Female,Central,88167.07,Bronze,Organic,6,76.0,,7.5,1192
104428,21.0,Male,North,57030.38,Bronze,Referral,4,75.0,79.56,8.7,1244
101040,46.0,Female,West,30278.08,Gold,Paid_Ads,8,,51.76,7.6,747
104630,26.0,Male,East,87055.74,Bronze,Paid_Ads,6,217.0,20.13,6.3,172
101412,65.0,Female,South,,Silver,Organic,5,19.0,78.1,7.8,1396
105748,20.0,Female,South,26072.3,Gold,Organic,10,34.0,131.34,6.7,1306
101673,40.0,Male,West,86356.13,Silver,Social_Media,8,,123.72,6.2,1324
105096,35.0,Female,West,60094.02,Silver,Organic,8,130.0,162.59,6.1,2091
101371,20.0,Female,West,73798.24,Bronze,Social_Media,5,9.0,79.08,5.7,2374
105083,39.0,Female,South,44771.38,Bronze,Email,8,8.0,107.57,6.1,1545
