V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Time,Amount,Class
0.243891,-0.122408,-2.114007,-0.975094,0.125608,2.582147,-0.854234,-2.324256,0.664841,-0.58078,116092.7,36.13,0
0.549576,0.119313,0.803902,-0.825628,-0.818004,-1.002212,1.405025,0.152981,-0.736277,-0.859813,107107.88,79.26,0
0.443245,0.185005,-0.042036,-1.181759,1.159314,-1.429494,-0.146524,1.297451,-0.745037,1.37156,64514.81,156.87,0
1.3111,-0.344477,0.988262,1.098047,1.503871,-0.947489,-0.27163,0.351989,-2.771098,0.272474,31688.18,33.79,0
1.043058,0.677638,-0.157269,0.012036,-1.683942,-0.109442,0.306766,0.880061,0.160413,-0.366323,18913.48,48.5,0
-0.856288,-1.188685,1.582578,-0.159135,1.499053,-0.838386,-2.543326,-0.835525,-0.223944,1.024385,62002.54,36.74,0
-0.087706,0.328606,0.897286,0.524411,2.242504,1.129029,0.621273,-0.06427,-0.619213,0.359862,75257.47,163.32,0
-1.638326,-1.226135,2.099701,0.35614,0.556212,-0.75802,0.569474,0.774714,0.272333,-0.827493,145174.96,43.85,0
-2.161179,0.288494,0.591013,-0.734107,-0.372612,-0.966484,0.762542,-1.517444,-0.313261,1.951072,69197.62,27.69,0
-0.850647,-0.196184,0.485895,-0.912246,0.284419,1.185966,0.728465,1.48854,0.389956,-0.755587,21864.29,22.83,0
-0.40916,0.742207,0.080641,1.603899,0.100699,0.19359,0.200302,-1.731341,0.576233,-1.110456,130667.09,87.94,0
0.226033,-2.33519,0.893405,0.808239,-0.513981,0.374362,1.716104,0.096202,-0.212145,0.599833,96478.07,165.89,0
1.505037,-0.236679,0.210422,2.169668,-0.570441,-0.192357,-1.31597,1.372338,0.593012,1.541353,28793.7,71.29,0
-0.755852,-0.142505,0.104225,-2.082003,0.522184,0.676572,-2.121812,-0.478542,-0.009371,-0.198617,10023.71,94.09,0
-0.893183,0.159882,1.864652,0.625023,-0.31312,-1.624883,-1.414724,-1.686723,0.725968,-0.765069,166410.42,178.49,0
0.20288,0.821494,-0.731947,0.475564,0.470533,0.351873,0.71629,2.033831,-0.703737,-1.238488,113520.29,24.0,0
-0.689005,0.394625,0.727275,0.099229,-1.670711,-1.532851,-0.426619,0.454575,-0.335034,1.386291,172768.37,225.28,0
0.05193,-0.305583,0.847997,1.108581,1.355596,0.461554,1.576473,-1.146526,0.228455,-0.077002,164904.12,185.67,0
1.514596,0.686303,0.369792,1.186206,-0.915013,2.39291,0.71386,-1.753201,-0.366502,0.039457,94497.94,303.78,0
1.037549,-0.322885,1.919367,-3.089527,-0.715345,-0.447083,0.27116,1.340246,-0.186975,-1.019333,152097.93,196.96,0
-1.976455,-2.068206,-0.14423,0.036844,-0.288291,1.801433,-1.356382,-0.419323,-0.4027,-0.625862,75160.15,31.9,0
-0.016578,2.155871,-1.505733,1.29881,-1.406798,0.624954,0.314405,-1.083634,-0.666603,0.352804,80654.53,107.04,0
0.112729,-1.204354,-2.201006,0.852082,0.959731,0.89051,-0.360739,0.493818,-0.286273,1.217904,167258.24,38.98,0
1.798046,-0.665666,-2.103764,0.857117,1.222852,-2.32892,1.372773,-0.166283,0.612102,0.197403,105406.38,38.02,0
0.636494,-0.649864,0.705848,0.098538,-1.468203,0.517424,0.282952,0.083957,0.344083,-1.626533,63357.15,49.38,0
1.648251,-0.26434,-1.591462,-0.964711,-0.39616,1.74968,0.188174,-0.26106,0.795884,1.273039,144249.79,41.97,0
1.014011,-0.35026,1.425538,-0.314103,0.656217,-1.210834,-0.514686,0.417433,1.158578,-0.30113,85469.72,249.15,0
0.413375,0.801184,0.35515,0.623367,0.084372,1.479976,-0.329755,-0.65588,1.504029,0.655482,134997.31,50.37,0
-0.314143,-0.495406,-0.95105,-1.796343,-0.151252,0.008829,-0.224008,-1.004286,-0.448859,0.952768,36044.12,63.36,0
1.210868,0.153395,-0.386254,0.714488,0.037268,-1.709811,0.13421,-0.182998,1.295413,0.219754,138419.11,45.79,0
0.130709,1.008091,-0.595997,-1.665073,-0.372504,-0.524745,-1.83031,0.734655,-0.425626,-0.641502,42888.33,188.22,0
1.798637,-1.639782,0.111369,2.238276,-1.814019,-0.005676,0.735446,0.455721,-0.185036,0.093446,27944.25,101.02,0
1.073901,-0.429215,-0.519596,2.10852,0.935632,-1.080213,-0.478947,-0.23384,-0.757405,-1.971352,46098.81,42.96,0
-0.26813,1.398156,-0.72749,0.07466,0.609584,0.082305,0.872553,-1.916395,1.168581,-1.127175,21096.14,71.76,0
0.414966,0.375114,-0.600511,0.00987,-0.224399,1.066943,-0.405224,0.455696,0.222524,-0.100009,112047.78,164.72,0
-0.390834,-0.161167,-1.137446,0.687962,0.186476,0.587465,-1.111856,1.567015,1.140588,0.258083,128723.3,97.15,0
-0.210394,-0.306835,-0.112827,-0.347945,-0.581741,0.563188,0.76296,1.704541,-0.940789,0.783701,127342.36,66.8,0
-0.324727,-0.282848,-1.790747,-0.067119,-1.154321,0.258875,1.974409,1.630662,1.00038,0.133291,84739.85,32.49,0
0.447863,0.443057,1.28516,-1.225332,-1.585879,-0.642692,-0.369806,0.681687,0.887064,-0.748963,32258.41,52.05,0
1.088157,-1.445655,1.734673,-1.119293,-0.444605,0.874588,0.885732,-1.385517,0.32223,-0.266815,129463.05,53.2,0
-0.465277,0.125017,-0.214551,0.198376,0.100609,-0.349233,-0.100086,-0.456348,1.635686,-0.115497,126024.32,0.9,0
-0.023489,1.231858,-0.544999,2.250053,0.053407,1.398443,1.192651,-1.227616,0.501271,-0.634804,7943.73,94.06,0
-0.008805,-1.626075,0.18615,0.18053,0.738762,-0.304002,-1.220967,-0.145913,-0.949641,1.817133,111123.18,144.01,0
0.29623,0.171075,0.721779,-0.914095,-0.9821,-0.894075,-0.001568,0.059589,-1.497024,0.055409,7102.85,40.32,0
1.316002,0.567946,1.669906,-0.607901,-0.790938,-0.367201,-1.676398,-0.496282,-0.093432,-1.384796,132390.47,15.92,0
0.277574,1.314509,-0.389919,-1.118926,-1.126539,-0.575081,-0.586242,0.635909,0.267518,0.760178,54391.99,90.53,0
0.154004,-1.75254,-2.157181,0.370804,-0.025515,0.146084,-0.099911,-0.609458,-0.430878,-0.44338,24331.28,51.82,0
-1.197665,-0.669595,0.492242,1.884037,0.789872,0.90183,0.952026,-0.526882,-0.099527,0.583126,123461.11,7.85,0
0.942599,0.01717,-0.404151,1.61214,1.546612,1.962373,-0.369223,-1.049105,-1.62725,-0.596362,48596.55,75.92,0
-0.782374,-1.185467,0.02505,-0.287443,0.597187,-0.07997,-1.198937,0.119785,-0.47002,1.111205,109288.01,53.43,0
1.82567,-1.144372,0.878385,-2.720539,-0.887065,0.189392,1.938453,-0.600019,-0.625754,1.30307,118379.9,310.08,0
0.95969,0.168447,-1.003555,0.059097,-1.499858,0.40612,1.686614,0.260283,-0.170671,-0.231471,142541.71,8.8,0
-0.861905,-0.637745,-0.49884,1.930947,-0.725593,1.145054,-3.043186,-1.584746,0.805479,-0.470349,57763.71,279.84,0
-1.979909,-2.29965,-1.261638,-0.595162,0.452358,-0.493428,0.199303,1.369101,2.96773,0.88571,86693.42,95.98,0
-3.835213,-0.136128,-0.953434,-0.438487,-2.321923,-1.721011,2.129295,-1.729725,-0.249316,-0.972028,96724.74,413.49,1
-0.230762,0.498296,-1.600108,-1.421762,-0.37291,-1.099256,-0.239578,0.4538,1.007943,1.362833,134031.55,9.63,0
-0.60593,0.606695,-0.462023,0.775475,0.034449,0.517197,-0.919146,-0.366326,-0.567134,-0.461908,96995.23,107.92,0
-0.714886,1.193951,0.057788,-0.211305,-0.282121,-0.699263,1.217301,-0.340585,0.852214,-2.081312,7678.94,9.89,0
0.174311,-0.206796,1.382428,-0.018637,-0.322908,-1.268034,0.848041,-1.274978,0.124993,-0.209007,75361.26,41.88,0
-1.420654,0.40244,1.301963,-0.459012,-0.241826,1.113806,-0.364495,1.803884,1.712055,0.791641,17160.97,20.85,0
-0.344863,0.464232,-0.277331,0.166535,-0.58854,-0.027745,-0.603475,-0.97378,0.078485,-0.782812,265.05,95.95,0
0.500008,-0.926445,0.551524,0.246676,-1.32574,-0.740748,1.761575,-0.052629,0.327211,-0.616872,30397.86,25.59,0
-0.070992,-0.153482,-1.188162,0.510318,-0.485285,-2.24501,1.539983,0.479078,-0.022097,0.287862,87083.33,66.96,0
-0.730102,0.779012,1.164407,0.826425,0.207354,-0.151758,0.558182,0.7869,0.129023,0.77165,82778.58,47.39,0
-0.773597,1.707647,-0.340333,-0.711262,-1.488649,1.961971,-2.245596,-1.328925,-0.362933,-0.896121,71844.76,45.68,0
-0.339809,0.3407,0.319763,1.033278,-1.495226,-0.839339,-0.159421,0.792932,0.436413,-0.443604,134098.26,296.01,0
0.291386,1.239428,1.294832,-0.305286,0.071898,1.018666,0.028796,-1.139491,1.009792,0.001528,60228.02,36.65,0
1.497149,0.373557,0.182191,-0.715264,-1.301065,1.29243,-1.454404,-1.062576,0.008523,-0.215197,8777.65,22.15,0
0.904186,-1.164955,0.000422,1.204192,0.181037,-0.917902,1.582062,0.651205,0.336779,-0.854925,26098.71,74.32,0
-3.689482,-0.984633,3.842659,0.774958,-2.764054,0.237265,1.689801,-0.589034,0.040806,0.049854,126709.78,15.13,1
-0.068887,-0.486409,-2.130897,-0.517922,-0.81146,-0.527009,1.025218,0.124974,1.100847,-0.287659,64410.25,42.79,0
-1.26761,-0.124638,1.781881,0.438954,-0.672921,-0.047783,1.081487,2.193997,0.063985,0.310621,148933.78,117.24,0
-1.30169,-0.198964,-1.06024,-0.795774,0.043117,-0.491942,0.285481,-1.552315,2.373905,1.289893,64907.5,99.24,0
1.481957,-0.125007,-0.420249,1.037042,1.869502,0.764796,-0.294377,0.824777,0.690511,-0.482955,33469.99,59.81,0
0.341488,0.687509,-0.080477,-0.472042,1.598783,0.347447,-0.433818,-0.581906,0.740252,0.222684,149238.42,53.89,0
-1.710405,-0.153538,-0.755614,0.789484,-0.369961,0.438813,-0.019889,-0.124363,-0.179556,0.52753,171348.68,160.7,0
1.258534,1.977673,1.246472,-0.295935,1.251995,-1.906955,0.379627,1.277092,-1.357522,-0.834861,9278.55,215.11,0
-0.183856,-0.928858,-0.176876,-0.820985,-1.132856,1.07292,-0.110647,-0.467702,-0.469409,0.464324,69070.71,314.06,0
-1.672795,0.646964,0.623338,-0.268958,0.284563,0.543192,1.333552,-0.332541,-0.418669,-1.049383,52355.0,154.58,0
-0.67367,-0.940285,0.654898,-0.899304,-0.580939,0.691848,-1.707054,1.263098,-0.768037,0.676047,77002.32,121.82,0
-2.114031,-1.256991,-2.046919,1.790394,-0.499041,-1.068719,0.586164,0.296729,0.316485,-0.233748,100762.5,9.75,0
1.932466,-0.263317,-2.804388,0.693541,0.694165,-1.682534,-0.192451,-0.012012,-2.333473,0.754538,82105.21,3.27,0
2.45373,0.353623,0.219942,-0.878798,-0.364809,1.359214,-0.946827,1.028323,-0.428229,-0.432186,163179.21,83.6,0
0.406485,0.277097,-0.804916,-0.669446,1.517208,-0.19807,-0.328077,-0.555601,0.579497,-0.407621,50347.3,146.55,0
-0.182648,1.106322,-1.851835,-0.932336,-0.726859,-0.280817,0.381163,1.331341,0.192933,1.75889,91946.95,8.66,0
0.713293,-0.286901,-0.020693,-0.147401,-0.642428,-1.580271,0.52069,-1.441902,-1.239616,-0.356582,132676.7,72.9,0
-0.651326,1.122945,-1.078298,0.774028,-1.125372,0.492954,1.796801,2.052692,-0.969218,0.811859,129841.29,143.6,0
0.717006,0.987956,-1.113573,0.39149,-1.001769,2.306505,0.894762,-0.154894,0.15886,0.96986,30375.94,87.65,0
-0.165964,-0.011236,-0.123502,-2.053422,0.239975,-1.198687,0.046312,-0.557092,-0.488819,-0.05774,162450.5,187.52,0
0.318743,0.468186,0.815472,-0.932322,0.022359,2.082461,-0.638395,0.711122,-1.646229,0.322508,27722.52,187.81,0
0.241885,0.989665,-1.635839,1.374275,-1.184265,-0.817042,0.825529,-0.426697,0.401027,-0.832815,163126.07,123.92,0
-0.784281,0.836414,0.018026,1.414923,0.137729,0.070267,-0.496495,0.263172,0.636643,0.923993,71967.76,40.88,0
-0.761971,1.001289,0.761997,-0.985861,-0.316184,0.197748,1.92047,-0.289507,-0.857642,-1.107746,89369.05,39.98,0
0.435532,-0.074156,-2.427282,0.381366,-0.192301,-0.298258,0.409552,-0.375435,0.268714,1.070956,46064.39,36.99,0
-1.426147,0.061316,-0.603106,-1.180526,0.029363,-0.358108,-0.761697,-1.141271,-1.19915,1.51043,55260.7,113.42,0
0.758395,-0.175901,-0.263942,-1.101123,0.734164,0.544963,-0.695735,1.297219,-0.685238,0.205142,143184.57,145.74,0
-0.650598,0.031034,-0.243714,2.178952,0.570655,-0.46208,-1.995452,-0.704429,-0.282926,0.493091,46876.96,26.41,0
-0.701417,-0.167313,-0.585439,0.185819,-0.939,-0.313827,0.324863,-0.831625,-0.397277,0.580435,53385.02,37.01,0
-2.555381,0.862611,0.086119,-0.653154,0.838005,-0.637925,0.226172,-0.191039,-0.825695,0.553917,60782.28,19.43,0
0.085347,-0.812111,-2.356906,-0.284956,-1.238387,-0.554044,0.083859,-0.07598,-0.442372,-0.535456,72888.41,105.93,0
-0.207191,0.480085,-0.714952,1.076549,-0.878529,0.676264,0.914434,-0.995924,-0.388989,-0.046392,982.58,38.44,0
-0.420671,-0.520061,1.726797,0.338381,1.272156,-1.299296,-0.276548,-1.072754,0.519494,1.45516,117821.79,118.47,0
1.868454,0.870435,0.250584,1.120839,-1.095932,-0.334268,0.860299,-1.572044,-1.429804,2.433129,14569.65,37.42,0
0.66064,0.068344,0.762863,1.176357,-1.095508,0.44014,-0.323446,-0.193611,0.490597,-0.230737,30621.08,52.7,0
0.126199,1.759695,-0.731211,-1.237312,1.122801,0.480608,-0.590877,1.578972,-0.081588,2.522842,132318.32,89.19,0
0.338533,0.664495,1.136888,-0.660209,-0.802504,0.275781,0.00819,0.156297,-0.504914,-0.025179,70081.36,83.11,0
1.004875,0.09703,1.777828,0.240092,0.557158,-0.124143,-0.375303,-0.303396,-0.562427,0.507049,31027.01,53.2,0
1.027868,-0.985626,0.742916,-0.042162,0.191162,-0.319906,-0.728735,0.664862,1.50866,0.698927,152308.67,47.11,0
-0.078992,-0.986149,0.791785,0.543949,1.84511,-0.97562,0.31897,0.260399,-1.731158,0.591865,3290.14,90.0,0
-1.467062,-1.110546,-0.959699,0.746466,0.253241,-0.067193,0.569354,-2.072435,-0.054679,0.268995,151996.07,160.41,0
0.328237,1.484037,0.060721,-0.903221,-1.240387,0.624785,-2.08791,0.605172,0.152453,1.899685,91841.66,93.55,0
0.349763,0.214709,-1.574565,0.943191,-0.321739,0.265671,-1.012946,0.735691,-1.604503,0.956467,108791.02,257.29,0
0.05638,-0.287532,-1.793625,-1.047691,1.153906,-1.104189,-2.371325,0.211076,-1.379062,1.077465,73350.98,135.45,0
1.658347,-0.087394,0.084878,-0.006416,0.112895,-0.54099,0.13113,-1.502309,1.272434,1.085809,64167.96,13.32,0
-1.225904,-1.680086,-2.107052,-0.969355,-0.321009,0.082538,-2.07027,-1.927162,-2.894782,-0.639895,17923.39,67.6,0
-0.517664,-0.170124,0.886964,-1.115534,2.283557,1.038148,-0.118321,1.714787,2.331794,0.49513,172002.45,359.69,0
0.533938,-0.520968,1.059612,-0.541042,-0.66695,1.472638,0.732624,0.164758,0.696647,0.822949,14647.85,134.12,0
0.366817,1.09318,0.61902,-0.428462,-0.744743,0.402308,1.605893,-0.929882,0.68678,-0.182208,51588.51,24.55,0
-0.234277,2.671779,1.245664,0.154039,-2.101901,-0.45625,0.954754,0.315471,-0.293145,0.825544,88146.41,34.12,0
0.498918,-0.582136,0.096574,-1.547211,-0.761877,-0.879885,-1.03412,0.111539,-0.246806,-0.130257,53642.25,35.77,0
-0.602472,-0.064406,0.645411,0.055718,-1.821416,0.962344,0.167625,-1.400657,0.075401,0.487417,68737.48,105.59,0
-0.707107,1.207423,-0.406731,-0.312336,-0.337233,0.450544,0.630293,0.090458,-0.522787,1.318254,104597.26,4.19,0
-0.487758,-0.581914,-0.273228,-2.777324,0.239215,1.536151,-0.508959,0.04595,0.28781,-0.9497,139735.81,61.0,0
-0.362195,-0.885674,0.038085,0.146449,1.05138,0.873844,0.241364,0.318042,0.185676,0.189542,63670.96,69.4,0
-0.160321,-2.318228,-2.253679,-1.436449,0.000914,0.199608,0.851669,2.61343,-0.306534,0.47494,14404.54,196.15,0
1.021907,-0.585925,0.601609,0.707721,-1.087957,0.492263,-0.791732,-0.172018,-1.568625,0.6731,170126.46,22.13,0
-0.836589,-0.001001,-1.263727,-1.071181,0.208447,-1.415176,0.469725,0.102032,-0.135472,0.145364,30654.9,94.83,0
0.99337,0.174377,0.40997,-0.267315,-0.308039,1.413535,0.540315,0.981108,-1.452332,-1.16288,30300.73,135.41,0
-0.583547,-0.119256,0.488243,0.806961,1.001707,-0.788927,0.466288,1.662243,0.235488,0.689786,162964.67,70.82,0
-3.016011,-0.649935,-0.336148,-0.415047,1.230708,-1.080685,-0.165993,-1.652598,2.230662,2.401335,51996.51,208.6,0
-0.582678,0.827529,-0.706016,1.336353,-0.209696,0.075482,-0.448186,3.456618,-1.738119,0.106238,102400.1,106.9,0
-0.506622,0.215002,1.013128,-0.009896,0.830781,-0.333288,1.778527,-2.734056,0.034737,0.950199,166382.3,84.26,0
-0.260513,-0.431184,1.062322,0.033025,-0.303353,0.516696,-1.04856,-0.411059,-2.255266,1.607181,106666.02,149.63,0
0.594141,-1.208602,1.010588,0.13035,-0.960652,-0.516405,-0.637766,-1.533401,0.152779,-0.659063,86920.65,27.9,0
0.269632,-2.043496,1.698594,1.040097,-0.627494,0.127289,0.920424,-0.09185,-1.324106,1.468035,113481.64,192.76,0
1.037544,1.270276,1.900794,0.9603,-0.058477,0.121606,1.000193,0.140701,1.492477,-1.087347,110313.34,356.57,0
0.147072,-0.917664,-0.553886,0.405832,-0.076299,0.408353,-1.110565,0.852748,0.561044,-0.357359,170465.7,17.46,0
0.718064,-0.757661,1.400471,-0.671846,-0.478035,0.525965,-0.509868,-0.792669,1.383557,-1.940341,86719.47,125.25,0
0.698105,0.258479,-2.404842,-1.466169,1.386594,0.268545,-1.254286,-2.871273,0.525904,0.832078,158731.2,58.11,0
-0.804673,0.706499,0.775152,-1.737205,-0.795362,0.062825,0.701959,0.813995,0.624075,-0.065341,43351.25,7.88,0
0.344593,-0.553488,-1.392524,0.687739,0.92522,0.451646,0.31366,0.28493,-0.124779,0.167795,76345.81,120.57,0
-0.603064,0.851848,0.123612,1.866377,0.298563,-1.5922,-0.290335,0.231191,1.220227,0.629156,138815.31,35.08,0
0.640729,0.896777,-0.496413,0.924003,1.173728,1.136638,1.389768,-0.145683,-0.174132,0.825051,42132.24,94.7,0
-2.079548,-0.086852,0.401382,0.496738,-0.454357,0.356601,-0.40453,1.972949,-0.658428,0.046109,42554.27,113.88,0
0.698192,-2.499653,0.743988,0.285562,0.037958,-0.069604,0.308464,-0.148421,-0.056317,0.197109,143440.08,7.07,0
-1.987734,0.442003,1.710494,1.899596,-0.294393,0.897132,1.704613,-1.082822,0.184406,0.303529,142873.94,183.07,0
0.126447,0.579707,-0.018573,0.719219,-1.029743,-1.841865,-0.195122,-0.162709,1.376994,0.900648,167095.45,70.84,0
-0.491617,-1.085248,0.188981,-1.309262,-2.253553,0.961659,0.59295,1.838902,1.04196,-1.16149,143450.26,107.58,0
0.732844,-0.455382,0.671906,0.168977,0.007693,0.281525,1.163063,0.663676,-1.700518,-0.594717,119423.56,123.08,0
0.57642,-0.976915,-0.492875,1.35903,0.721739,0.063128,-0.114106,0.448907,0.997695,-0.239582,78469.08,6.18,0
0.945637,0.205768,0.247145,-0.94031,-1.812707,-0.225728,-0.155767,-1.168069,-0.234644,2.168329,86260.87,289.31,0
0.539287,0.307923,0.062703,-0.447803,-0.388662,-0.908415,0.733452,1.564288,-0.376345,0.331365,48271.96,67.77,0
-1.554521,-1.964762,-0.981026,1.773045,0.899372,0.95592,-0.655159,0.287372,-0.993131,-0.255854,98501.75,75.46,0
0.530317,0.539146,-0.097234,-0.779339,-0.946527,-1.028252,-0.134949,0.608807,0.34957,-1.065423,23676.05,16.08,0
-0.093492,2.824434,-0.70856,1.384172,-0.052346,-0.126762,0.721665,0.893991,1.267016,0.328652,61990.39,114.07,0
-0.185699,0.044847,-0.908017,-1.056777,0.94141,-0.54938,0.227522,0.017947,-0.906035,0.150058,67987.49,63.82,0
0.283712,0.281419,-0.469427,-0.941472,0.535675,-0.895375,1.311057,-1.091048,1.116941,0.462732,72157.96,98.94,0
-1.197904,1.092066,-0.876117,-0.434753,0.028585,0.509239,-0.096889,0.709514,1.567606,-0.954853,142424.37,107.57,0
-0.345084,0.906291,1.315674,0.898867,-1.305014,-0.837637,-0.291663,0.914876,-0.509127,0.75119,7013.75,28.0,0
1.110268,1.386263,-2.210675,0.888673,0.458078,1.667856,-1.508429,0.907359,1.029349,-1.498293,100535.1,117.72,0
0.645636,0.286641,-0.833057,1.48988,1.333608,-1.06307,-1.872129,-0.46894,1.319016,-2.398294,131057.03,48.44,0
-1.441177,0.793402,-2.570921,2.287632,0.188918,0.912089,0.587471,-1.775064,0.590875,-1.022685,87582.83,15.32,0
0.549721,0.043521,1.155511,2.31422,1.768035,0.39872,-1.215068,0.498731,-1.601215,-0.822036,65667.02,27.9,0
-1.353465,-0.076464,0.529656,0.196884,1.149885,-0.422095,0.265518,-0.839996,-1.916846,0.561312,101506.86,14.58,0
0.941966,-0.244064,-0.673122,-1.110637,-0.80485,-0.345389,-0.352702,1.369915,-0.281593,-0.02083,8493.25,12.98,0
1.659892,0.40889,0.651379,-1.557096,-1.462351,0.095451,0.102876,0.584394,1.026601,0.381466,92467.01,5.63,0
0.206397,-2.312303,-0.230018,0.74603,-1.09186,0.841795,-1.745304,0.176311,-0.07467,-0.411553,98182.96,123.86,0
0.327042,0.292983,1.538182,-0.038695,-0.648687,-0.44307,-0.880628,-0.386681,-0.705029,0.853756,164361.52,180.1,0
1.586013,-0.705746,0.398183,-2.691996,0.653166,0.345336,0.949859,0.012848,0.689757,2.369369,77759.71,11.04,0
-0.156379,-0.042194,0.756066,0.107855,-0.965543,0.485054,0.432709,-0.096493,0.401019,1.036941,34399.96,114.11,0
1.927544,0.436616,0.288187,-0.46571,-0.533448,0.14201,-0.584348,-0.588813,-0.179114,0.205132,26313.52,180.96,0
0.686391,1.082262,-1.101508,-1.117456,-0.504691,-0.652527,0.565563,-0.881784,-0.159584,-1.899699,13669.3,174.6,0
-0.584581,-1.660964,-1.915037,-0.680697,0.164846,1.225602,-0.48428,-0.128555,0.682795,0.760616,127858.84,9.46,0
-0.436454,-0.588256,0.47667,0.152377,1.072217,0.75322,-0.62248,-0.163465,-0.104217,-1.405645,58087.24,50.37,0
0.09271,-1.493358,1.1961,-0.919472,0.452259,0.545718,-1.49416,0.211707,-0.928081,0.156601,27770.97,33.96,0
-1.887119,0.679222,1.2705,-0.540603,-1.564562,1.344083,2.714388,-1.163877,0.678807,0.658247,443.86,107.67,0
0.052157,-0.785646,0.323939,-0.657442,0.510158,1.04572,-0.389765,1.281475,0.785062,-0.081401,116103.06,10.69,0
-0.71475,0.356384,1.411653,0.868202,0.178603,0.44605,1.051246,0.012052,1.139261,0.172547,41828.39,12.02,0
0.676318,1.901283,0.678977,1.685712,-0.852676,-1.654175,1.164436,-0.131959,-0.792593,0.814317,46217.06,3.81,0
0.344508,0.275009,-1.139698,1.209867,1.93974,-1.058194,1.501189,-0.736422,-1.275071,0.497354,122740.37,127.36,0
0.02453,-0.493759,-0.569094,0.147812,-1.537885,-0.084167,-0.801669,2.158081,0.204129,0.645947,139360.16,30.9,0
-0.558526,-0.866055,0.883174,-0.631003,0.569427,0.490178,1.11684,1.785709,-0.47931,-1.25212,116733.76,15.09,0
-0.362397,-0.272667,-0.866146,0.133698,-0.6867,-0.821811,1.785446,0.724624,1.183786,0.035854,86312.36,33.95,0
-0.643822,-0.129965,-0.221752,-1.113183,-1.753655,-0.503623,0.575172,-0.841958,-0.993468,-0.487502,16220.31,27.29,0
1.491775,-0.848959,1.889581,-0.620255,1.129628,-0.004371,0.758539,-0.737202,1.342293,-1.353063,74232.47,32.59,0
0.3108,-1.587596,0.075674,3.176775,-1.784197,2.677187,-0.807387,0.068894,0.075893,-0.043583,164036.47,137.44,0
-0.571006,1.758639,-1.461236,1.255762,-0.943704,-0.679346,0.113508,0.249158,1.312372,2.179046,157571.25,20.21,0
-2.048656,0.243825,1.43882,1.118847,1.936775,0.661012,0.946437,1.259887,0.336412,0.906231,136647.58,70.33,0
0.169986,0.608386,0.069204,-1.669901,-0.233427,0.353848,2.136015,0.128225,-0.317383,0.504462,43647.74,147.41,0
-0.406173,-0.419446,-0.925049,-0.707854,-2.034912,0.191857,1.31848,1.097286,0.248003,-0.088391,41079.13,202.93,0
-0.658285,-1.373584,2.104797,-1.363868,-0.394224,1.137328,-0.064204,-0.921091,-1.115423,1.198685,160424.46,59.06,0
0.00398,0.234502,0.12778,1.169141,0.220526,-0.212004,0.344692,-1.432799,0.110653,-1.583844,107223.78,65.33,0
0.394449,0.656086,-1.838961,0.095614,-1.170365,1.405103,-0.274293,1.549027,2.058702,-0.356408,15265.85,495.28,0
1.934475,-0.284894,-0.830936,1.569257,0.06752,-1.84384,-0.78325,-0.379567,-1.69028,-1.50825,72525.24,179.34,0
